Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:1941008


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1941008;2;01/06/1985;1;"2,3";"2,3";5;1;1;1;0;"1396,6";1;"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/06/1985;1;"2,3";"2,3";5;1;1;1;0;"1396,6";1;"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/05/1985;1;"12,3";"25,1";14;4;1;1;0;"1396,6";1;"0,0";"0,0";"0,0";"0,0";"6,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"12,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/05/1985;1;"12,3";"25,1";14;4;1;1;0;"1396,6";1;"0,0";"0,0";"0,0";"0,0";"6,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"12,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/04/1985;1;"9,3";"9,3";13;1;1;1;0;"1396,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/04/1985;1;"9,3";"9,3";13;1;1;1;0;"1396,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/03/1985;1;"28,2";"42,6";9;4;1;1;0;"1396,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"28,2";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/03/1985;1;"28,2";"42,6";9;4;1;1;0;"1396,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"28,2";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/02/1985;1;"58,1";"85,4";24;2;1;1;0;"1396,6";1;"0,0";"0,0";"0,0";"0,0";"27,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"58,1";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1941008;1;01/02/1985;1;"58,1";"85,4";24;2;1;1;0;"1396,6";1;"0,0";"0,0";"0,0";"0,0";"27,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"58,1";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1941008;2;01/01/1985;1;"48,1";"450,8";22;23;1;1;0;"1396,6";1;"37,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"38,1";"33,2";"18,2";"10,0";"8,2";"28,2";"10,1";"6,2";"16,2";"10,3";"13,1";"26,2";"34,1";"0,0";"48,1";"20,1";"18,1";"20,2";"11,1";"6,1";"3,2";"0,0";"26,1";"8,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/01/1985;1;"48,1";"450,8";22;23;1;1;0;"1396,6";1;"37,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"38,1";"33,2";"18,2";"10,0";"8,2";"28,2";"10,1";"6,2";"16,2";"10,3";"13,1";"26,2";"34,1";"0,0";"48,1";"20,1";"18,1";"20,2";"11,1";"6,1";"3,2";"0,0";"26,1";"8,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/12/1984;1;"37,2";"373,9";15;22;1;1;0;"1412,0";1;"4,2";"3,4";"15,4";"12,6";"7,4";"31,2";"5,6";"10,6";"35,4";"15,2";"12,4";"18,6";"29,2";"16,0";"37,2";"15,0";"12,0";"0,0";"0,0";"32,4";"0,0";"0,0";"0,0";"0,0";"32,6";"0,0";"0,0";"5,2";"9,2";"0,0";"13,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/12/1984;1;"37,2";"373,9";15;22;1;1;0;"1412,0";1;"4,2";"3,4";"15,4";"12,6";"7,4";"31,2";"5,6";"10,6";"35,4";"15,2";"12,4";"18,6";"29,2";"16,0";"37,2";"15,0";"12,0";"0,0";"0,0";"32,4";"0,0";"0,0";"0,0";"0,0";"32,6";"0,0";"0,0";"5,2";"9,2";"0,0";"13,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/11/1984;1;"75,0";"219,1";21;10;1;1;0;"1412,0";1;"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,3";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"22,4";"75,0";"25,6";"12,2";"0,0";"0,0";"32,4";"15,2";"10,6";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/11/1984;1;"75,0";"219,1";21;10;1;1;0;"1412,0";1;"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,3";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"22,4";"75,0";"25,6";"12,2";"0,0";"0,0";"32,4";"15,2";"10,6";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/10/1984;1;"83,3";"108,7";21;2;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"83,3";"25,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/10/1984;1;"83,3";"108,7";21;2;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"83,3";"25,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/09/1984;1;"68,2";"132,6";29;5;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,2";"0,0";"0,0";"0,0";"3,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"34,6";"68,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/09/1984;1;"68,2";"132,6";29;5;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,2";"0,0";"0,0";"0,0";"3,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"34,6";"68,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/08/1984;1;"42,2";"97,5";26;7;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"34,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"42,2";"4,6";"2,8";"4,2";"0,0";"4,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/08/1984;1;"42,2";"97,5";26;7;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"34,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"42,2";"4,6";"2,8";"4,2";"0,0";"4,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/07/1984;1;"3,4";"5,6";26;2;1;1;0;"1412,0";1;"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,4";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/07/1984;1;"3,4";"5,6";26;2;1;1;0;"1412,0";1;"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,4";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/06/1984;1;"0,0";"0,0";1;;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/06/1984;1;"0,0";"0,0";1;;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/05/1984;1;"4,4";"8,7";9;3;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,4";"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"3,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/05/1984;1;"4,4";"8,7";9;3;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,4";"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"3,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/04/1984;1;"17,3";"50,1";1;4;1;1;0;"1412,0";1;"17,3";"0,0";"0,0";"0,0";"0,0";"16,8";"0,0";"11,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/04/1984;1;"17,3";"50,1";1;4;1;1;0;"1412,0";1;"17,3";"0,0";"0,0";"0,0";"0,0";"16,8";"0,0";"11,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/03/1984;1;"26,4";"133,9";9;9;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"12,4";"21,2";"26,4";"0,0";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,4";"16,0";"0,0";"0,0";"0,0";"0,0";"7,0";"0,0";"0,0";"17,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/03/1984;1;"26,4";"133,9";9;9;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"12,4";"21,2";"26,4";"0,0";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,4";"16,0";"0,0";"0,0";"0,0";"0,0";"7,0";"0,0";"0,0";"17,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/02/1984;1;"27,1";"73,7";8;4;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,1";"0,0";"0,0";"25,2";"0,0";"5,3";"0,0";"16,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1941008;1;01/02/1984;1;"27,1";"73,7";8;4;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,1";"0,0";"0,0";"25,2";"0,0";"5,3";"0,0";"16,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1941008;2;01/01/1984;1;"60,4";"208,2";23;6;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"46,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,4";"0,0";"0,0";"0,0";"0,0";"0,0";"60,4";"45,3";"15,1";"30,2";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/01/1984;1;"60,4";"208,2";23;6;1;1;0;"1412,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"46,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,4";"0,0";"0,0";"0,0";"0,0";"0,0";"60,4";"45,3";"15,1";"30,2";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/12/1983;1;"39,2";"246,7";3;11;1;1;0;"1266,2";1;"0,0";"0,0";"39,2";"0,0";"10,4";"26,6";"34,2";"32,1";"9,1";"20,2";"22,3";"18,2";"0,0";"22,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,4";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/12/1983;1;"39,2";"246,7";3;11;1;1;0;"1266,2";1;"0,0";"0,0";"39,2";"0,0";"10,4";"26,6";"34,2";"32,1";"9,1";"20,2";"22,3";"18,2";"0,0";"22,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,4";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/11/1983;1;"60,3";"236,3";14;9;1;1;0;"1266,2";1;"0,0";"0,0";"39,4";"0,0";"0,0";"0,0";"10,2";"0,0";"0,0";"0,0";"0,0";"26,0";"60,2";"60,3";"9,2";"6,4";"8,3";"0,0";"0,0";"0,0";"0,0";"16,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/11/1983;1;"60,3";"236,3";14;9;1;1;0;"1266,2";1;"0,0";"0,0";"39,4";"0,0";"0,0";"0,0";"10,2";"0,0";"0,0";"0,0";"0,0";"26,0";"60,2";"60,3";"9,2";"6,4";"8,3";"0,0";"0,0";"0,0";"0,0";"16,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/10/1983;1;"23,4";"45,3";21;4;1;1;0;"1266,2";1;"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"23,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/10/1983;1;"23,4";"45,3";21;4;1;1;0;"1266,2";1;"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"23,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/09/1983;1;"13,4";"65,7";25;7;1;1;0;"1266,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,0";"0,0";"0,0";"0,0";"12,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";"13,4";"0,0";"10,2";"9,3";"7,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/09/1983;1;"13,4";"65,7";25;7;1;1;0;"1266,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,0";"0,0";"0,0";"0,0";"12,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";"13,4";"0,0";"10,2";"9,3";"7,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/08/1983;1;"1,0";"1,0";2;1;1;1;0;"1266,2";1;"0,0";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/08/1983;1;"1,0";"1,0";2;1;1;1;0;"1266,2";1;"0,0";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/07/1983;1;"25,4";"25,4";21;1;1;1;0;"1266,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"25,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;1;01/07/1983;1;"25,4";"25,4";21;1;1;1;0;"1266,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"25,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1941008;2;01/06/1983;1;"12,4";"13,7";7;2;1;1;0;"1266,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;1;01/06/1983;1;"12,4";"13,7";7;2;1;1;0;"1266,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1941008;2;01/05/1983;1;"59,2";"59,2";27;1;1;1;0;"1266,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"59,2";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
